gatename,gate_in_1,gate_in_2,gate_in_3,gate_in_4,gate_in_5,fan_in_1,fan_in_2,fan_in_3,fan_in_4,fan_in_5,in_flipflop_1,in_flipflop_2,in_flipflop_3,in_flipflop_4,in_flipflop_5,out_flipflop_1,out_flipflop_2,out_flipflop_3,out_flipflop_4,out_flipflop_5,in_near_flipflop,out_near_flipflop,in_multiplexer_1,in_multiplexer_2,in_multiplexer_3,in_multiplexer_4,in_multiplexer_5,out_multiplexer_1,out_multiplexer_2,out_multiplexer_3,out_multiplexer_4,out_multiplexer_5,in_near_multiplexer,out_near_multiplexer,in_const_1,in_const_2,in_const_3,in_const_4,in_const_5,out_const_1,out_const_2,out_const_3,out_const_4,out_const_5,inv_1,inv_2,inv_3,inv_4,inv_5,loop_1,loop_2,loop_3,loop_4,loop_5,DPI,DPO,label
U7234,13,21,37,74,123,4,9,14,26,43,3,3,2,9,5,1,1,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,3,0
U7235,13,17,40,78,140,4,8,13,28,50,3,2,3,9,7,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,4,0
U7236,13,21,41,75,119,4,9,15,27,42,3,3,3,9,6,1,1,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0
U7237,13,21,41,83,139,4,9,15,29,50,3,3,3,10,7,1,1,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,3,0
U7238,13,21,48,99,177,4,9,16,36,64,3,3,4,11,11,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,4,0
U7239,13,25,35,41,53,4,9,12,15,18,3,2,1,1,2,1,1,3,7,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,1,1,0,1,0,1,5,0
U7240,13,25,35,41,53,4,9,12,15,18,3,2,1,1,2,1,1,3,6,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,1,1,0,1,0,1,3,0
U7241,13,25,35,41,53,4,9,12,15,18,3,2,1,1,2,1,1,3,7,8,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,1,1,0,1,0,1,4,0
U7242,13,25,35,41,53,4,9,12,15,18,3,2,1,1,2,1,0,2,6,7,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,10,1,1,0,1,0,1,1,0
U7243,13,21,45,84,141,4,9,16,30,51,3,3,4,9,7,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,1,0
U7244,13,21,37,63,106,4,9,14,23,35,3,3,2,8,5,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0
U7245,13,17,33,62,111,4,8,12,22,38,3,2,2,9,5,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,3,0
U7246,12,20,37,51,69,3,7,12,17,23,3,2,3,2,4,1,1,1,13,9,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,0,1,0,1,4,0
U7247,12,20,37,51,65,3,7,12,17,22,3,2,3,2,3,1,1,1,13,10,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,0,1,0,1,5,0
U7248,12,20,37,47,57,3,7,12,16,20,3,2,3,1,2,1,1,1,13,10,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,0,1,0,1,4,0
U7249,12,20,37,51,69,3,7,12,17,23,3,2,3,2,4,1,1,1,13,10,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,1,0,1,0,1,5,0
U7250,13,21,41,72,116,4,9,15,27,42,3,3,3,9,6,1,1,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0
U7251,13,21,41,80,137,4,9,15,29,50,3,3,3,10,8,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,1,4,0
U7252,13,21,48,97,166,4,9,16,36,62,3,3,4,12,10,1,1,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,0,1,0,1,3,0
U7253,13,31,59,121,241,4,10,27,56,116,3,3,7,5,11,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,1,0,0,0,0,1,3,0
U7254,13,25,51,103,175,4,10,21,50,96,3,3,3,5,11,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,0,0,0,1,1,0
U7255,13,25,49,93,159,4,10,21,50,93,3,3,3,5,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,1,0,0,0,0,1,1,0
U7256,13,23,41,71,122,4,10,19,39,69,3,3,3,4,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,0,0,0,0,1,1,0
U7257,13,23,39,72,119,4,10,18,39,69,3,3,2,4,6,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,0,0,0,0,1,1,0
U7258,13,21,40,69,131,4,9,18,39,70,3,2,2,4,7,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,0,0,0,0,1,1,0
U7259,13,25,47,81,159,4,10,21,43,79,3,3,3,4,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,1,0,0,0,0,1,1,0
U7260,13,25,43,81,153,4,10,20,43,81,3,3,2,4,10,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,0,0,0,1,1,0
U7261,13,21,43,75,158,4,9,18,43,85,3,2,2,6,9,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,1,0,0,0,0,1,1,0
U7262,13,31,59,121,241,4,10,27,56,116,3,3,7,5,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,1,0,0,0,0,1,2,0
U7263,13,25,51,103,176,4,10,21,50,96,3,3,3,5,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,0,0,0,1,1,0
U7264,13,25,49,93,162,4,10,21,50,92,3,3,3,5,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,0,0,0,0,1,1,0
U7265,13,25,47,90,177,4,10,21,46,85,3,3,3,5,11,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,0,0,1,1,0
U7266,13,25,47,90,179,4,10,21,44,85,3,3,3,5,11,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,0,0,1,1,0
U7267,13,25,47,92,178,4,10,21,46,90,3,3,3,5,13,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,1,0,0,0,0,1,1,0
U7268,13,21,48,96,169,4,9,16,35,61,3,3,4,12,10,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,4,0
U7269,13,21,41,71,119,4,9,15,26,41,3,3,3,9,6,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0
U7270,13,21,41,71,119,4,9,15,26,41,3,3,3,9,6,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,0
U7271,13,21,41,71,114,4,9,15,26,40,3,3,3,9,6,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,0
U7272,13,23,41,80,143,4,10,19,40,75,3,3,3,5,9,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,0,0,1,1,0
U7273,13,23,43,84,149,4,10,19,42,79,3,3,3,5,9,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,1,0,0,0,0,1,1,0
U7274,13,25,49,91,175,4,10,21,49,95,3,3,3,7,11,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1,0,0,0,0,1,1,0
U7275,13,21,41,78,141,4,9,15,27,49,3,3,3,10,8,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,3,0
U7276,13,21,48,96,170,4,9,16,35,62,3,3,4,12,10,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,3,0
U7277,13,21,41,79,140,4,9,15,28,49,3,3,3,10,8,1,1,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,4,0
U7278,13,21,41,78,132,4,9,15,27,47,3,3,3,10,7,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,3,0
U7279,13,21,48,92,157,4,9,16,34,58,3,3,4,11,9,1,1,1,6,6,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,1,0,1,0,1,3,0
U7280,13,31,48,81,139,4,12,19,27,42,2,5,4,4,13,1,1,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,3,0
U7281,13,31,48,88,161,4,12,19,28,50,2,5,4,5,15,1,1,1,5,4,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,1,0,1,3,0
U7282,13,31,55,106,192,4,12,20,36,63,2,5,5,7,17,1,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,1,0,1,0,1,3,0
U7283,5,7,5,7,11,2,5,6,8,9,1,1,1,1,0,1,1,1,14,17,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,2,2,10,1,0,0,0,1,1,4,0
U7284,4,14,20,39,66,2,6,13,22,31,0,2,1,6,1,1,1,1,1,10,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,1,0,1,1,0,2,10,0
U7285,6,8,12,27,40,2,5,10,16,24,1,1,1,2,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,10,0
U7286,6,8,13,26,41,2,5,10,16,25,1,1,1,2,2,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,0
U7287,4,14,20,40,60,2,6,14,23,31,0,2,2,5,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,0,1,0,1,2,10,0
U7288,6,8,13,28,48,2,5,10,16,27,1,1,1,3,2,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,10,0
U7289,4,14,22,43,69,2,6,14,23,32,0,2,3,5,1,1,1,1,5,5,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,1,0,1,0,1,2,5,0
U7290,6,10,16,31,43,2,5,10,17,23,1,2,1,2,1,0,1,1,1,5,1,2,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,1,10,0
U7291,6,8,13,28,48,2,5,10,16,27,1,1,1,3,2,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,10,0
U7292,6,10,16,31,43,2,5,10,17,23,1,2,1,2,1,0,0,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,10,0
U7293,1,4,6,11,8,1,2,4,7,8,0,1,1,1,0,1,1,1,1,14,2,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,5,0
U7294,11,21,36,62,95,4,10,17,28,37,2,3,2,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7295,11,17,33,59,99,4,9,16,25,36,2,2,2,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,4,5,1,1,0,1,0,1,10,0
U7296,11,21,37,66,103,4,10,17,29,41,2,3,2,5,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,2,0
U7297,11,21,38,70,117,4,10,18,30,45,2,3,2,6,8,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,3,0
U7298,11,18,37,63,112,4,9,16,27,41,2,2,2,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,1,1,0,1,0,1,5,0
U7299,11,18,38,75,124,4,9,17,30,46,2,2,2,9,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,1,1,0,1,0,1,10,0
U7300,11,21,41,72,116,4,10,18,32,47,2,3,3,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
U7301,11,21,42,76,130,4,10,19,33,51,2,3,3,7,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7302,11,22,43,77,126,4,10,19,34,50,2,3,3,7,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7303,11,22,44,85,128,4,10,20,36,52,2,3,3,9,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,10,0
U7304,11,21,37,64,101,4,10,17,29,40,2,3,2,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7305,11,17,34,61,105,4,9,16,26,39,2,2,2,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,1,1,0,1,0,1,10,0
U7306,11,22,43,77,122,4,10,19,34,49,2,3,3,7,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,2,0
U7307,11,22,44,85,128,4,10,20,36,52,2,3,3,9,6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,3,0
U7308,11,21,41,68,109,4,10,18,31,44,2,3,3,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,5,0
U7309,11,21,42,72,123,4,10,19,32,48,2,3,3,6,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7310,11,22,43,74,118,4,10,19,32,45,2,3,3,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7311,11,22,44,82,124,4,10,20,34,48,2,3,3,7,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,10,0
U7312,11,21,42,70,113,4,10,18,31,44,2,3,3,5,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7313,11,21,41,74,124,4,10,19,31,46,2,3,3,6,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,1,1,0,1,0,1,10,0
U7314,11,17,34,60,100,4,9,15,26,39,2,2,2,5,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,1,0
U7315,11,17,35,68,120,4,9,16,28,45,2,2,2,7,9,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,2,0
U7316,11,21,41,72,116,4,10,18,32,47,2,3,3,6,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,8,1,1,0,1,0,1,4,0
U7317,11,21,42,76,130,4,10,19,33,51,2,3,3,7,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,5,0
U7318,11,22,43,77,126,4,10,19,34,50,2,3,3,7,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7319,11,22,44,85,132,4,10,20,36,53,2,3,3,9,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,10,0
U7320,11,21,41,72,116,4,10,18,32,47,2,3,3,6,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
U7321,11,21,42,76,130,4,10,19,33,51,2,3,3,7,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7322,11,22,43,73,118,4,10,19,33,47,2,3,3,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7323,11,22,40,77,117,4,10,19,33,46,2,3,2,8,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,5,1,1,0,1,0,1,10,0
U7324,11,21,41,72,116,4,10,18,32,47,2,3,3,6,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,1,0
U7325,11,21,42,76,130,4,10,19,33,51,2,3,3,7,9,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,2,0
U7326,11,22,43,77,122,4,10,19,34,49,2,3,3,7,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,4,0
U7327,11,22,44,85,128,4,10,20,36,52,2,3,3,9,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,5,0
U7328,11,21,41,68,109,4,10,18,31,44,2,3,3,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
U7329,11,21,42,72,123,4,10,19,32,48,2,3,3,6,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7330,11,22,43,74,118,4,10,19,32,45,2,3,3,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7331,11,22,44,82,124,4,10,20,34,48,2,3,3,7,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,10,0
U7332,11,21,42,66,107,4,10,18,30,41,2,3,3,4,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,10,0
U7333,11,21,37,68,115,4,10,18,28,41,2,3,2,5,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,1,1,0,1,0,1,10,0
U7334,11,21,40,70,108,4,10,18,31,45,2,3,3,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,5,0
U7335,11,21,37,70,118,4,10,18,31,48,2,3,2,6,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
U7336,11,21,41,68,108,4,10,18,31,45,2,3,3,5,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,8,1,1,0,1,0,1,10,0
U7337,11,21,38,68,118,4,10,18,31,48,2,3,2,6,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
U7338,11,22,43,73,118,4,10,19,33,48,2,3,3,6,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7339,11,22,40,77,120,4,10,19,34,50,2,3,2,8,6,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,10,0
U7340,11,21,41,64,100,4,10,18,30,42,2,3,3,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
U7341,11,21,34,60,103,4,10,17,28,41,2,3,1,5,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,5,1,1,0,1,0,1,10,0
U7342,11,22,43,73,118,4,10,19,33,48,2,3,3,6,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,1,0
U7343,11,22,40,77,120,4,10,19,34,50,2,3,2,8,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,2,0
U7344,11,21,41,68,108,4,10,18,31,45,2,3,3,5,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,4,0
U7345,11,21,38,68,118,4,10,18,31,48,2,3,2,6,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,6,1,1,0,1,0,1,5,0
U7346,11,22,43,73,114,4,10,19,33,47,2,3,3,6,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,7,1,1,0,1,0,1,10,0
U7347,11,22,40,77,116,4,10,19,34,49,2,3,2,8,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,3,5,6,1,1,0,1,0,1,10,0
U7348,11,21,41,64,101,4,10,18,30,42,2,3,3,4,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,1,2,4,5,7,1,1,0,1,0,1,10,0
